CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
1869,Juan,Peterson,7011 Oak Dr.,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0174,1958-02-24,Graduate Degree,Management,M,S,1,0,1,1,174775,100,1
1870,Jordyn,Butler,3838 Sanford St,Walla Walla,Washington,United States,99362,685-555-0165,1973-02-26,Partial College,Professional,F,S,1,2,0,0,58960,48,1
1871,Luis,Hughes,1160 Via Del Sol,Oak Bay,British Columbia,Canada,V8P,136-555-0168,1974-10-14,High School,Professional,M,S,0,2,0,0,67919,61,1
1872,Daniel,Harris,9605 Mcelroy Court,Bremerton,Washington,United States,98312,101-555-0119,1974-03-19,Partial High School,Skilled Manual,M,S,1,2,0,0,57638,67,1
1874,Jeremy,Collins,6296 Elmonte Drive,Oregon City,Oregon,United States,97045,779-555-0186,1974-11-08,Partial College,Professional,M,S,1,2,0,0,107843,70,0
1875,Megan,Powell,3238 Laguna Circle,Sedro Woolley,Washington,United States,98284,807-555-0130,1974-02-23,Partial College,Professional,F,S,0,2,0,0,83780,48,1
1877,Deanna,Martin,8162 Milden Road,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0170,1959-08-11,Graduate Degree,Management,F,S,0,3,1,1,154916,62,1
1878,William,Walker,3332 Green Valley Road,Palo Alto,California,United States,94303,894-555-0145,1966-11-04,Graduate Degree,Management,M,M,1,4,1,1,173429,100,1
1879,Michelle,James,9772 Mountain View Drive,Olympia,Washington,United States,98501,471-555-0167,1957-10-15,Partial High School,Skilled Manual,F,S,0,2,0,2,91971,49,0
1880,Antonio,Diaz,6373 Berrellesa St.,Woodland Hills,California,United States,91364,469-555-0172,1957-03-23,High School,Professional,M,M,0,2,0,2,101000,83,0
1881,Jordan,Griffin,2785 Snow Drive,Shawnee,British Columbia,Canada,V9B 2C3,160-555-0138,1957-07-24,High School,Professional,M,S,1,2,0,2,91604,75,0
1882,Jonathan,Chen,7289 Las Quebrados Ln,Haney,British Columbia,Canada,V2W 1W2,513-555-0125,1957-10-20,High School,Professional,M,M,0,2,0,2,100571,88,0
1883,Dalton,Hughes,6457 Appalachian Dr.,Colma,California,United States,94014,219-555-0166,1957-05-14,High School,Professional,M,M,0,2,0,2,93670,81,0
1884,Miguel,Russell,1288 Vista Del Rio,Everett,Washington,United States,98201,196-555-0169,1957-10-07,High School,Professional,M,M,0,2,0,2,99574,81,0
1886,Jeremy,Perez,3595 Santa Fe,Novato,California,United States,94947,149-555-0119,1957-07-16,Bachelors ,Management,M,M,0,0,1,2,127800,102,0
1887,Brendan,Raji,4355 Via Vista,Geelong,Victoria,Australia,3220,1 (11) 500 555-0147,1963-08-02,Bachelors ,Professional,M,S,0,1,0,0,95471,70,1
1888,Gregory,Becker,5617 Landing Dr,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0173,1963-04-12,Bachelors ,Professional,M,S,0,1,0,0,96830,76,1
1889,Whitney,Kovár,2208 Mauna Kea Court,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0164,1962-07-02,Bachelors ,Professional,F,M,1,1,0,1,76709,54,0
1890,Ebony,Munoz,6809 El Capitan Lane,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0113,1962-07-08,Bachelors ,Professional,F,M,1,1,0,1,85792,52,0
1891,Mary,Nelson,Am Karlshof 2562,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0172,1962-07-11,Bachelors ,Professional,F,M,1,1,0,1,80679,49,0
1892,Curtis,Wang,9566 River Ash Court,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0117,1962-12-26,Bachelors ,Professional,M,M,1,1,0,1,105370,82,0
1893,Cheryl,Navarro,5278 White Dr,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0190,1962-08-12,Bachelors ,Professional,F,M,1,1,0,1,84976,59,0
1894,Levi,Mehta,8789 Valley Oak Plaza,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0161,1961-12-12,Partial College,Skilled Manual,M,M,1,1,0,1,92855,80,0
1895,Hannah,Butler,2219 Alfred Ave.,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0136,1961-08-16,Partial College,Skilled Manual,F,S,1,1,0,1,73091,45,0
1896,Bianca,Gao,8458 Wiget Lane,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0181,1961-07-23,Partial College,Skilled Manual,F,S,1,1,0,1,68036,45,0
1897,Bryant,Sanchez,3585 Holly Oak Dr.,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0151,1966-07-14,Bachelors ,Professional,M,S,0,1,0,0,110566,72,1
1898,Claudia,Zhang,969 Standing Grove Dr.,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0126,1966-05-01,Bachelors ,Professional,F,S,0,1,0,0,112435,48,0
1899,Clarence,Wu,3099 Corte Segundo,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0164,1966-09-27,Graduate Degree,Management,M,S,1,1,0,0,178571,87,1
1900,Tyrone,Diaz,6659 Poplar Street,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0152,1966-05-08,Graduate Degree,Management,M,S,0,2,0,0,180924,86,1
1901,Evelyn,Rodriguez,9236 Hanson Lane,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0122,1966-01-11,Graduate Degree,Management,F,S,0,3,0,0,158091,55,1
1902,Sydney,Cook,2297 Via Valencia,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0124,1960-07-08,Partial College,Skilled Manual,F,M,1,1,0,1,74879,54,0
1903,Jaclyn,Guo,4511 Gatter Court,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0115,1965-11-10,Bachelors ,Professional,F,S,0,1,0,0,71429,51,0
1904,Levi,Weber,8861 Flamingo Dr,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0181,1965-07-09,Bachelors ,Professional,M,M,1,4,5,5,116870,160,1
1905,Latasha,Jimenez,7259 Birchwood,Melton,Victoria,Australia,3337,1 (11) 500 555-0118,1965-03-22,Bachelors ,Professional,F,M,1,4,5,5,101542,101,0
1907,Kelli,Raji,6146 Holland Drive,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0117,1964-05-04,Bachelors ,Professional,F,S,0,1,0,0,86963,50,0
1908,Marco,Vance,5565 Logan Court,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0163,1964-03-01,Bachelors ,Professional,M,S,0,1,0,0,110025,74,1
1909,Alejandro,Hu,5747 Shirley Drive,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0196,1964-07-08,Bachelors ,Professional,M,S,0,1,0,0,102360,76,1
1910,Lydia,Suri,1874 Valley Blvd.,Melton,Victoria,Australia,3337,1 (11) 500 555-0114,1964-02-04,Bachelors ,Professional,F,S,0,1,0,0,90985,52,0
1911,Shane,Fernandez,1888 Buena Vista,Melton,Victoria,Australia,3337,1 (11) 500 555-0136,1964-12-10,Bachelors ,Professional,M,S,0,1,0,0,95764,82,1
1912,Colleen,West,3302 Alan Dr,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0119,1964-04-23,Bachelors ,Professional,F,S,0,1,0,0,83893,53,0
1913,Joy,Ramos,9564 Wiget Lane,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0176,1964-06-01,Bachelors ,Professional,F,S,1,1,0,0,83575,53,1
1914,Dalton,Miller,9334 Cougar Way,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0152,1959-10-26,Bachelors ,Professional,M,M,1,1,0,1,127303,83,0
1915,Briana,Diaz,6046 Flamingo Drive,Melton,Victoria,Australia,3337,1 (11) 500 555-0160,1959-09-01,Bachelors ,Professional,F,M,1,1,0,1,108046,56,0
1916,Casey,Vazquez,4498 Dennis Circle,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0180,1959-02-21,Bachelors ,Professional,M,S,1,1,0,1,133957,82,1
1917,Devon,Kennedy,3518 Benita Way,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0153,1959-08-19,Bachelors ,Professional,M,S,1,1,0,5,124250,79,1
1918,Sara,Morgan,317 Jacqueline Way,Townsville,Queensland,Australia,4810,1 (11) 500 555-0199,1934-05-01,Graduate Degree,Management,F,S,1,1,0,1,58770,38,0
1919,Johnny,Rai,104 Hilltop Dr.,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0157,1957-08-03,Partial College,Skilled Manual,M,S,1,1,0,1,113277,82,0
1920,Virginia,Martinez,3955 Anchor Avenue,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0160,1936-11-12,Partial College,Clerical,F,M,0,2,0,2,38419,41,0
1921,Jacqueline,Simmons,3781 San View Way,Melton,Victoria,Australia,3337,1 (11) 500 555-0154,1960-02-09,Partial College,Skilled Manual,F,M,0,3,4,5,64471,81,0
1922,Teresa,Alonso,2380 Abbey Court,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0114,1960-06-11,Partial College,Skilled Manual,F,M,1,3,4,5,60666,83,0
1923,Carmen,Perez,1622 Silver Oaks Place,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0195,1956-02-09,Partial College,Skilled Manual,F,S,0,1,0,1,59605,49,1
1924,Jamie,Zhu,4556 Rolling Green Circle,Findon,South Australia,Australia,5023,1 (11) 500 555-0115,1953-04-10,Bachelors ,Management,F,M,1,1,0,2,64632,47,0
1926,Hannah,Jackson,3486 Flora Ave.,Langford,British Columbia,Canada,V9,565-555-0181,1975-02-06,High School,Skilled Manual,F,M,1,2,0,0,39032,45,0
1927,Destiny,Stewart,557 Diver Way,Royal Oak,British Columbia,Canada,V8X,333-555-0116,1976-08-27,High School,Skilled Manual,F,S,0,2,0,0,35264,40,0
1928,Gilbert,Xu,1010 Maple,Baltimore,Maryland,United States,21201,798-555-0118,1976-01-22,High School,Skilled Manual,M,M,1,2,0,0,45270,68,0
1929,Gilbert,Xu,7779 Merry Drive,Cheektowaga,New York,United States,14227,798-555-0118,1976-01-22,High School,Skilled Manual,M,M,1,2,0,0,53065,67,1
1930,Gabriella,Ramirez,1192 Tosca Way,Beaverton,Oregon,United States,97005,612-555-0170,1976-05-15,High School,Skilled Manual,F,S,0,2,0,0,57515,45,0
1932,Linda,Ferrier,9381 Alpine Rd.,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0153,1946-02-18,High School,Skilled Manual,F,M,1,2,0,5,24365,43,0
1933,Lacey,Yang,2751 Fabian Way,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0110,1937-06-10,Partial College,Clerical,F,S,1,2,0,2,49958,38,0
1934,Ethan,Moore,9556 Baltic Sea Ct.,Long Beach,California,United States,90802,548-555-0113,1978-12-06,High School,Skilled Manual,M,S,1,2,0,0,56577,63,0
1935,Gabrielle,Butler,6787 Pheasant Circle,Oakland,California,United States,94611,746-555-0115,1978-02-16,High School,Skilled Manual,F,M,1,2,0,0,53515,52,0
1937,Aaron,Lal,7196 Glen Wood Drive,Edmonds,Washington,United States,98020,605-555-0159,1979-07-22,High School,Skilled Manual,M,M,0,2,0,0,56472,67,0
1938,Jay,Gutierrez,2402 Sutherland Dr.,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0162,1939-04-11,Graduate Degree,Management,M,M,1,1,0,2,104022,69,0
1939,Bradley,Lal,6683 Brookside Drive,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0124,1940-07-06,Partial College,Clerical,M,M,0,2,0,2,46924,60,0
1940,Heidi,Gonzalez,5534 Fremont St.,Findon,South Australia,Australia,5023,1 (11) 500 555-0144,1940-02-23,Partial College,Clerical,F,M,0,2,0,2,37077,46,0
1941,Casey,Xu,9488 St. Francis Dr.,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0119,1941-03-14,Bachelors ,Management,F,M,1,2,0,2,59098,50,0
1942,Roberto,Ramos,6210 Mt. Tamlapais Place,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0121,1941-10-14,Bachelors ,Management,M,M,1,2,0,2,52600,65,0
1943,Willie,Xu,8153 Shoenic,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0110,1943-02-07,Graduate Degree,Management,M,M,1,1,0,2,118286,80,0
1947,Olivia,Ward,4259 Fenway,Downey,California,United States,90241,966-555-0173,1976-05-04,Partial College,Skilled Manual,F,S,1,1,0,0,48870,41,0
1949,Mario,Tang,4108 Yukon Street,Concord,California,United States,94519,539-555-0165,1974-07-04,Partial College,Skilled Manual,M,S,0,1,0,0,52486,68,0
1951,Caleb,Griffin,2288 Gingham Way,Milwaukie,Oregon,United States,97222,843-555-0112,1972-03-03,Bachelors ,Management,M,S,0,1,0,0,134211,82,1
1952,Sebastian,Reed,6912 Old Oak Drive,Beverly Hills,California,United States,90210,989-555-0140,1972-01-08,Bachelors ,Management,M,S,1,1,0,0,131563,75,0
1953,Catherine,Torres,2573 Ashford Court,National City,California,United States,91950,293-555-0184,1968-06-08,Bachelors ,Management,F,S,1,1,0,0,106524,51,1
1954,Isabella,Cook,5998 Hilltop Road,Lynnwood,Washington,United States,98036,248-555-0151,1968-09-18,Bachelors ,Management,F,S,0,1,0,0,100131,52,0
1955,Dalton,Brooks,5686 N Sweetbriar Court,Corvallis,Oregon,United States,97330,430-555-0166,1968-09-14,Bachelors ,Management,M,M,0,1,0,0,131462,91,0
1957,Kurt,Chander,5636 Mt. Whitney Dr.,Berkeley,California,United States,94704,699-555-0147,1967-09-01,Graduate Degree,Management,M,S,0,2,0,0,172468,85,0
1958,Megan,Gray,7048 Laurel,Woodburn,Oregon,United States,97071,300-555-0144,1963-04-18,Bachelors ,Management,F,S,1,0,3,4,104738,79,1
1959,Adrian,Sanchez,7879 Oxford Pl.,Sooke,British Columbia,Canada,V0,487-555-0144,1942-06-19,Bachelors ,Management,M,M,1,2,0,5,132249,80,0
1960,Leslie,Sanz,1104 Colton Ln,Burien,Washington,United States,98168,583-555-0119,1942-02-22,Bachelors ,Management,F,M,1,2,0,5,107852,54,0
1962,Jeremy,Bennett,1757 Hames Court,Olympia,Washington,United States,98501,453-555-0126,1942-11-18,Bachelors ,Management,M,M,0,2,0,5,116003,78,0
1963,Christian,Jenkins,9474 Old Mt. View Drive,Spokane,Washington,United States,99202,787-555-0188,1942-07-21,Bachelors ,Management,M,M,1,2,0,5,129390,84,0
1964,Miguel,Perez,2430 Santa Lucia,Lebanon,Oregon,United States,97355,984-555-0118,1942-08-27,Bachelors ,Management,M,M,1,2,0,5,126307,80,0
1965,William,Lee,3545 Chickpea Ct.,Langley,British Columbia,Canada,V3A 4R2,738-555-0119,1942-12-28,Graduate Degree,Management,M,M,1,3,3,3,151368,126,0
1967,Gloria,Romero,598 La Canada,Concord,California,United States,94519,830-555-0173,1942-04-04,Graduate Degree,Management,F,S,1,3,4,4,145975,82,1
1968,Jonathan,Diaz,1054 Vine Circle,Burbank,California,United States,91502,114-555-0149,1942-02-09,Graduate Degree,Management,M,S,1,3,4,4,169963,129,1
1969,Emma,Rodriguez,6659 Rheem Dr.,Redwood City,California,United States,94063,190-555-0145,1943-07-18,Bachelors ,Management,F,M,1,2,0,5,106991,58,0
1970,Hunter,Martinez,6300 Woodbridge Way,San Carlos,California,United States,94070,225-555-0175,1943-03-16,Bachelors ,Management,M,M,1,2,4,4,166224,143,0
1971,Kevin,Evans,5191 Gilly Lane,Mill Valley,California,United States,94941,168-555-0116,1943-05-09,Bachelors ,Management,M,M,1,2,4,4,164423,142,1
1972,Kevin,Carter,2325 Richard Pl.,Burlingame,California,United States,94010,583-555-0149,1943-08-27,Bachelors ,Management,M,M,1,2,4,4,157715,136,0
1974,Katherine,Smith,6226 Monterey Ave,N. Vancouver,British Columbia,Canada,V7L 4J4,855-555-0169,1943-12-27,Graduate Degree,Management,F,M,1,3,4,4,143379,93,1
1975,Cindy,Gray,8983 Haynes Court,Metchosin,British Columbia,Canada,V9,772-555-0150,1943-10-16,Bachelors ,Management,F,M,1,4,4,4,146428,93,1
1977,Jessica,Miller,6992 Tara St.,San Diego,California,United States,92102,995-555-0180,1943-07-10,Bachelors ,Management,F,M,0,4,3,3,138049,82,0
1978,Nicholas,Davis,9181 La Vista Circle,Sooke,British Columbia,Canada,V0,448-555-0130,1944-08-23,Bachelors ,Management,M,S,1,2,0,4,101826,73,1
1979,Bailey,Bell,9449 Filling Ave.,Olympia,Washington,United States,98501,176-555-0176,1944-04-12,Bachelors ,Management,F,S,1,2,0,4,83945,44,0
1980,Savannah,Parker,8098 Virginia Circle,Imperial Beach,California,United States,91932,550-555-0198,1944-08-07,Bachelors ,Management,F,S,1,2,0,4,70413,40,0
1981,Jerome,Torres,7290 Mt. Hood Circle,Canoga Park,California,United States,91303,166-555-0145,1944-08-09,Bachelors ,Management,M,M,1,2,0,5,95076,74,0
1982,Emily,Flores,3830 Sandy Cove Lane,Vancouver,British Columbia,Canada,V7L 4J4,702-555-0144,1945-06-22,Bachelors ,Management,F,S,1,2,0,5,75248,48,0
1983,Kenneth,Rai,2804 Alderwood Lane,Chula Vista,California,United States,91910,744-555-0141,1945-10-11,Bachelors ,Management,M,M,1,2,0,5,106589,76,0
1984,Cassidy,Bryant,4906 Vine Hill Way,Concord,California,United States,94519,938-555-0187,1945-10-02,Bachelors ,Management,F,S,1,3,0,5,69879,44,0
1985,Alexandria,Bailey,6970 Frame Ln,Langford,British Columbia,Canada,V9,172-555-0175,1945-07-17,Bachelors ,Management,F,M,1,2,0,4,84508,50,0
1986,Ethan,Simmons,8310 Atchinson Stage Ct,Redwood City,California,United States,94063,384-555-0142,1945-05-27,Bachelors ,Management,M,M,1,2,0,4,97809,78,0
1989,Courtney,King,487 Ash Lane,Walla Walla,Washington,United States,99362,894-555-0168,1946-03-02,Bachelors ,Management,F,M,1,2,0,4,88151,46,0
1990,Elijah,Adams,6385 Mark Twain,Seattle,Washington,United States,98104,112-555-0174,1946-12-21,Bachelors ,Management,M,M,1,3,0,4,108813,78,0
1991,Colleen,Sharma,496 Ashwood Dr,Carrollton,Texas,United States,75006,761-555-0111,1946-05-01,Bachelors ,Management,F,M,1,3,0,5,95356,51,0
1992,Mary,Mitchell,2333 Chestnut Avenue,Fremont,California,United States,94536,515-555-0115,1946-09-15,Bachelors ,Management,F,M,1,3,0,5,76294,53,0
1993,Julian,Alexander,9534 Ridgewood Ct.,Langford,British Columbia,Canada,V9,735-555-0162,1946-04-26,Bachelors ,Management,M,S,1,3,0,5,104867,71,0
1996,Madeline,Hall,250 Piper Ridge Court,Lincoln Acres,California,United States,91950,195-555-0147,1946-12-06,Bachelors ,Management,F,M,1,1,1,3,81698,63,0
1998,Noah,Lee,3712 Kirker Pass Road,Imperial Beach,California,United States,91932,610-555-0123,1946-07-09,Bachelors ,Management,M,S,1,1,1,4,108313,80,1
1999,Amanda,Brooks,3593 Buckthorn Court,Kirkland,Washington,United States,98033,287-555-0113,1946-02-11,Bachelors ,Management,F,M,1,1,1,4,86606,60,0
2000,Jésus,Suarez,7289 Ulfinian Way,Berkeley,California,United States,94704,630-555-0121,1947-06-22,Bachelors ,Management,M,M,0,3,0,5,111275,79,0
2001,Jenna,Mitchell,491 Heights Avenue,Walla Walla,Washington,United States,99362,554-555-0179,1947-03-13,Bachelors ,Management,F,M,1,3,0,5,85840,48,0
2002,Alexander,Wilson,215 Baxter Court,Chula Vista,California,United States,91910,780-555-0177,1947-05-25,Bachelors ,Management,M,M,1,3,0,5,97733,75,0
2004,Chloe,Bryant,4630 Concord Blvd.,Olympia,Washington,United States,98501,851-555-0169,1947-03-11,Bachelors ,Management,F,M,1,1,1,4,83175,58,0
2005,Alexia,Ross,1479 Megan Dr,Langley,British Columbia,Canada,V3A 4R2,631-555-0118,1948-10-11,High School,Professional,F,M,1,2,1,2,32767,49,0
2006,Kaitlyn,Baker,1003 Matterhorn Ct,Lebanon,Oregon,United States,97355,401-555-0126,1948-10-20,Partial College,Professional,F,S,1,1,1,2,74421,52,1
2007,Richard,Coleman,2237 Buena Vista Ave.,Marysville,Washington,United States,98270,144-555-0173,1948-12-05,Partial College,Professional,M,M,1,1,1,2,95840,88,0
2008,Robert,Lewis,6178 E. 87th Street,Puyallup,Washington,United States,98371,711-555-0115,1948-08-22,Partial College,Professional,M,S,1,1,1,2,102552,79,0
2009,Jonathan,Robinson,382 Jimno Ave,Woodburn,Oregon,United States,97071,909-555-0125,1948-09-22,Partial College,Professional,M,M,1,2,1,2,107095,94,0
2010,Robert,Wang,394 West Hook Road,Beverly Hills,California,United States,90210,641-555-0146,1948-05-25,Partial College,Professional,M,M,1,2,1,2,102747,93,0
2011,Devin,Stewart,5540 Joseph Ave.,Torrance,California,United States,90505,847-555-0130,1948-04-22,Bachelors ,Management,M,M,0,2,1,4,98713,96,0
2012,John,Williams,5977 C Wharton Way,Torrance,California,United States,90505,228-555-0143,1948-10-26,Bachelors ,Management,M,M,1,2,1,4,89103,94,0
2013,Matthew,Thomas,6740 Jalisco,N. Vancouver,British Columbia,Canada,V7L 4J4,427-555-0141,1949-04-15,Partial High School,Skilled Manual,M,M,1,2,1,2,57370,85,0
2014,Blake,Foster,1466 Cherry St.,Chula Vista,California,United States,91910,773-555-0184,1949-11-09,Bachelors ,Management,M,M,1,0,1,2,82117,90,0
2015,Kyle,Yang,144 Cast Street,Los Angeles,California,United States,90012,116-555-0177,1950-05-09,Partial College,Professional,M,S,1,1,2,4,101848,98,1
2016,Alyssa,Davis,711 Sweetwater Drive,Lake Oswego,Oregon,United States,97034,178-555-0113,1951-11-13,High School,Professional,F,S,1,2,1,2,86987,58,1
2018,Angel,Scott,4377 Westminster Pl.,Salem,Oregon,United States,97301,287-555-0168,1951-06-24,Partial College,Professional,M,M,0,1,1,2,94653,91,0
2019,Hailey,Perez,4966 Santa Barbara Rd.,Long Beach,California,United States,90802,635-555-0167,1952-01-26,High School,Professional,F,M,1,2,1,3,69763,57,0
2023,Jordan,King,8211 Fremont Street,Santa Cruz,California,United States,95062,228-555-0137,1952-02-23,Partial College,Professional,F,M,1,2,2,4,72125,63,0
2024,Raymond,Malhotra,1208 Dos Encinas,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0116,1958-02-16,Partial College,Professional,M,M,1,4,3,3,153169,139,1
2025,Bianca,Lu,407 Redbird Lane,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0138,1958-07-03,Partial College,Professional,F,M,1,2,4,4,124352,93,0
2027,Beth,Gomez,4590 Mori Court,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0171,1958-01-23,Partial College,Professional,F,M,1,3,3,3,130218,84,1
2028,Lance,Blanco,Hansaallee 4626,Saarbrücken,Saarland,Germany,66001,1 (11) 500 555-0187,1957-03-26,Partial College,Professional,M,M,1,2,4,4,153117,153,0
2029,Abby,Subram,Am Grossen Dern 345,Essen,Hamburg,Germany,45001,1 (11) 500 555-0187,1957-11-13,Partial College,Professional,F,S,0,2,4,4,129628,84,1
2030,Jon,Chander,Auf Der Steige 123,Hof,Bayern,Germany,95010,1 (11) 500 555-0170,1957-07-06,Partial College,Professional,M,M,1,2,4,4,170463,156,1
2031,Anne,Dominguez,Bundesallee 4,Kassel,Hessen,Germany,34117,1 (11) 500 555-0139,1957-03-03,Partial College,Professional,F,M,1,2,4,4,137270,100,1
2033,Jaime,Nara,3048 Bayshore Rd.,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0141,1957-10-21,High School,Professional,M,M,1,4,3,3,164354,140,1
2035,Luke,Adams,Hellweg 4754,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0111,1956-01-22,High School,Professional,M,S,1,4,4,4,143605,134,1
2036,Samuel,Wang,6637 Park Glenn,Long Beach,California,United States,90802,506-555-0135,1956-07-14,Partial College,Professional,M,M,0,2,0,3,97835,82,0
2039,Rachel,Martin,3704 Greendell Rd.,Lynnwood,Washington,United States,98036,832-555-0115,1932-03-08,Graduate Degree,Management,F,S,0,2,0,2,69621,38,0
2040,Mason,Baker,6519 Alier Drive,Cliffside,British Columbia,Canada,V8Y 1L1,680-555-0199,1933-10-27,Graduate Degree,Management,M,S,1,2,0,2,78734,62,0
